per Act; per Rep; id, p1x, p1y, p1z, p2x, p2y, p2z, growth_rate,directions
0.00

acts
122,26.1,66.44,0.49,27.67,63.55,0.5,1.64
123,15.26,60.8,0.51,18.92,58.01,0.5,1.64
124,9.1,11.65,0.52,13.09,10.85,0.49,1.64
127,8.84,62.07,0.49,11.87,60.83,0.49,1.64
128,4.06,24.32,0.49,8.37,26.32,0.48,1.64
129,11.66,20.07,0.53,14.89,19.49,0.53,1.64
134,9.67,22.39,0.47,5.94,23.1,0.47,1.64
135,12.13,67.45,0.53,8.92,70.63,0.48,1.64
136,4.21,16.94,0.47,0.45,15.81,0.53,1.64
137,10.01,67.38,0.51,11.88,66.49,0.48,1.64
138,13.79,63.63,0.53,9.98,65.22,0.53,1.64
139,11.13,13.55,0.48,6.58,15.21,0.46,1.64
140,4.12,65.4,0.48,6.09,63.69,0.5,1.64
141,14.27,66.68,0.53,12.5,68.4,0.46,1.64
143,5.27,14.7,0.53,9.75,13.05,0.52,1.64
144,15.59,68.91,0.45,19.32,67,0.48,1.64
145,21.17,63.86,0.48,22.82,62.41,0.47,1.64
146,13.93,68.7,0.54,10.27,70.63,0.53,1.64
147,17.24,16.06,0.51,20.84,15.44,0.5,1.64
150,17.06,66.04,0.51,15.13,67.05,0.46,1.64
151,25.43,22.37,0.51,28.04,22.24,0.5,1.64
153,7.34,21.87,0.53,4.82,22.36,0.53,1.64
154,23.76,66.69,0.51,22.7,68.61,0.51,1.64
155,23.01,66.02,0.48,24.66,63.03,0.47,1.64
156,15.3,13.33,0.51,17.3,13.72,0.49,1.64
157,24.09,19.48,0.49,25.47,20.9,0.49,1.64

5.00

acts
1,21.64,70.58,0.53,17.53,70.65,0.55,1.64
3,9.24,23.5,0.57,14.49,22.31,0.45,1.64
4,7.14,23.06,0.44,12.58,21.79,0.48,1.64
5,12.65,65.84,0.43,16.27,62.99,0.43,1.64
7,2.89,14.87,0.56,7.58,17.62,0.55,1.64
8,9.49,64.69,0.44,5.64,66.32,0.61,1.64
10,4.03,13.25,0.55,0.4,13.39,0.48,1.64
11,26.97,66.22,0.53,27.38,63.8,0.48,0.21
12,16.12,23.01,0.53,11.83,23.88,0.46,1.64
14,18.02,65.46,0.53,21.68,59.89,0.53,1.64
16,7.55,61.85,0.56,3.33,66.14,0.46,1.64
17,23.64,62.36,0.47,23.98,66.27,0.54,0.27
18,19.3,26.29,0.51,13.95,25.39,0.51,1.64
19,18.76,17.48,0.53,24.62,19.32,0.53,1.64
21,11.69,16.26,0.55,6.65,14.97,0.56,1.64
22,3.79,10.56,0.48,7.81,9.31,0.47,1.64
25,18.73,57.65,0.5,25.57,56.99,0.5,0.11
26,6.35,61.53,0.47,8.86,59.9,0.47,1.64
27,8.38,27.3,0.47,10.46,27.71,0.48,1.64
28,2.04,20.66,0.45,5.35,21.99,0.46,1.64
29,30.59,65.29,0.5,30.13,61.95,0.51,-0.02
30,14.58,68.95,0.59,10.27,70.71,0.57,1.64
31,7.38,68.97,0.43,10.77,66.12,0.45,1.64
34,11.33,28.38,0.5,6.88,30.98,0.48,1.64
37,22,63.01,0.53,23.82,60.51,0.52,1.64
38,14.79,13.61,0.48,18.39,13.71,0.48,1.64
39,14.48,63.24,0.56,18.26,59.86,0.52,1.64
40,11.19,12.7,0.52,15.12,12.31,0.48,1.64
41,22.98,24.45,0.51,16.59,24.84,0.49,0.26
45,5.69,8.96,0.51,2.27,6.92,0.51,1.64
46,10.86,20.32,0.45,6.82,21.28,0.43,1.64
47,25.79,65.75,0.51,27.15,61.11,0.52,0.16
48,6.78,18.45,0.43,12.15,19.06,0.57,1.64
49,1.74,64.15,0.47,2.06,61.96,0.47,1.64
51,16.57,63.94,0.53,15.34,65.61,0.46,1.64
52,7.91,62.79,0.43,3.1,67.65,0.42,1.64
53,18.77,16.48,0.51,22.15,17.55,0.48,1.64
54,0.41,26.6,0.46,0.33,22.08,0.4,1.64
55,17.22,23.83,0.53,20.84,23.4,0.52,1.64
56,25.91,71.57,0.47,23.06,71.59,0.55,1.64
57,25.11,66.45,0.56,22.25,69.79,0.54,1.64
60,7.81,71.62,0.55,14.35,71.65,0.4,1.64
61,22.5,58.25,0.52,27.03,58.22,0.5,-0.02
62,21.21,21.42,0.55,15.39,22.14,0.55,1.64
63,29.39,61.31,0.49,30.47,58.48,0.49,-0.02
64,16.97,26.89,0.52,13.77,27.79,0.49,1.64
65,14.9,58.39,0.53,10.67,62.16,0.46,1.64
69,14.71,67.91,0.58,18.89,66.12,0.57,1.64
71,9.14,16.74,0.52,11.93,17.24,0.54,1.64
72,17.76,11.76,0.49,11.69,9.52,0.53,1.64
74,22.32,59.2,0.47,29.18,59.16,0.52,-0.02
75,10.76,9.71,0.46,4.82,12.77,0.45,1.64
77,16.81,21,0.53,13.46,21.47,0.45,1.64
78,12.8,20.82,0.57,6.22,22.33,0.57,1.64
79,4.37,70.33,0.59,7.85,67.39,0.59,1.64
80,17.25,14.63,0.52,12.18,14.49,0.54,1.64
81,0.44,62.71,0.51,2.23,59.92,0.51,1.64
82,18.28,63.35,0.45,16.94,65.01,0.56,1.64
85,11.47,18.08,0.44,8.66,17.75,0.49,1.64
87,3.91,12.21,0.53,7.32,10.44,0.54,1.64
88,1.28,26.42,0.6,1.07,19.48,0.61,1.64
90,18.7,68.5,0.52,22.09,66.7,0.56,1.64
91,18.41,69.72,0.44,23.43,67.01,0.43,1.64
92,5.45,28.64,0.49,8.12,29.17,0.53,1.64
93,27.19,24.05,0.49,21.79,23.31,0.48,0.21
94,27.64,62.88,0.52,28.49,60.13,0.49,-0.02
95,26.04,19.16,0.52,20.59,15.25,0.52,1.64
96,18.89,71.57,0.54,22.13,71.52,0.46,1.64
98,4.71,67.57,0.42,9.29,65.93,0.43,1.64
99,17.13,59.04,0.49,20.07,58.67,0.49,1.64
100,12.43,58.54,0.53,8.83,62.92,0.54,1.64
101,2.97,62.21,0.55,2.04,68.7,0.6,1.64
102,20.77,22.44,0.52,27.72,21.81,0.48,1.64
103,0.83,71.6,0.54,6.87,71.63,0.45,1.64
106,14.56,26.58,0.47,8.88,25.51,0.44,1.64
110,10.91,24.07,0.56,4.49,25.61,0.58,1.64
111,15.14,16.73,0.53,17.81,17.38,0.48,1.64
112,28.57,67.94,0.49,29.43,63.93,0.49,0.16
113,3.67,18.92,0.51,5.87,21.17,0.53,1.64
114,3.1,17.54,0.56,7.96,20.09,0.57,1.64
116,14.42,17.71,0.53,12.59,16.55,0.47,1.64
117,6.85,26.04,0.55,12.96,27.25,0.53,1.64
118,2.83,10.48,0.52,0.46,5.3,0.49,1.64
119,26.65,20.95,0.53,22.14,21.35,0.46,1.64
122,27.82,66.86,0.49,28.73,62.6,0.49,0.12
123,15.2,59.4,0.52,20.47,54.87,0.49,0.23
124,9.38,7.84,0.49,15.98,9.74,0.5,1.64
127,6.85,58.9,0.48,12.52,57.52,0.48,1.64
128,4.99,27.58,0.52,2.03,26.99,0.47,1.64
129,13.69,20.5,0.53,19.35,19.7,0.53,1.64
134,8.37,23.77,0.41,2.14,25.25,0.42,1.64
135,9.88,68.05,0.44,11.88,66.37,0.53,1.64
136,5.97,17.98,0.53,0.42,14.35,0.53,1.64
137,10.08,65.41,0.55,13.7,63.88,0.57,1.64
138,14.84,61.47,0.57,8.39,64.11,0.55,1.64
139,9.88,12.33,0.47,12.39,11.03,0.48,1.64
140,2.76,61.27,0.51,7.33,59.77,0.53,1.64
141,14.4,65.59,0.59,10.8,68.44,0.58,1.64
143,8.17,12.08,0.55,4.78,13.85,0.54,1.64
144,15.45,68.57,0.44,21.84,65.8,0.44,1.64
145,20.5,63.44,0.48,22.87,60.19,0.48,0.23
146,11.88,69.06,0.51,13.85,68.28,0.43,1.64
147,17.84,15.39,0.48,23.62,12.9,0.49,1.64
150,17.18,65.87,0.42,13.42,67.5,0.41,1.64
151,26.65,22.99,0.52,30.31,22.29,0.5,0.18
153,6.27,23.36,0.58,2.03,21.66,0.42,1.64
154,26.14,66.66,0.45,23.51,69.73,0.48,1.64
155,24.87,65.5,0.47,26.16,61.14,0.48,0.21
156,16.01,12.68,0.52,19.83,12.79,0.51,1.64
157,25.02,17.04,0.49,27.9,19.49,0.49,1.64
158,17.74,20.89,0.46,24.07,20.14,0.47,1.64
162,12.08,29,0.49,16.52,28.36,0.51,1.64
163,26.86,71.54,0.53,33.34,70.89,0.5,1.64
164,17.73,27.49,0.49,22.28,26.99,0.5,0.18
165,17.74,68.6,0.42,12.57,70.69,0.39,1.64
166,17.51,69.63,0.57,14.52,70.85,0.63,1.64
167,13.38,58.48,0.47,16.18,55.98,0.49,1.64
168,3.47,70.55,0.46,0.41,70.68,0.46,1.64
169,8.51,61.84,0.46,10.38,59.56,0.48,1.64
170,13.85,13.38,0.53,8.72,13.88,0.56,1.64
171,16.28,23.93,0.47,11.04,25,0.55,1.64
174,19.98,25.6,0.5,22.07,25.81,0.5,0.19
175,8.2,16.92,0.45,3.49,14.21,0.43,1.64
176,14.48,16.04,0.46,9.34,14.73,0.43,1.64
177,2.53,16.83,0.45,0.39,15.42,0.47,1.64
184,10.33,64.31,0.54,13.62,62.92,0.42,1.64
185,24.64,62.91,0.53,25.41,60.28,0.49,0.12
186,3.76,20.36,0.46,0.43,17.8,0.46,1.64
187,3.84,69.56,0.47,0.43,69.74,0.54,1.64
188,0.83,63.59,0.52,0.35,68.17,0.58,1.64
191,17.05,22.89,0.46,19.82,22.55,0.48,1.64
192,18.78,62.56,0.53,21.54,58.34,0.51,1.64
193,5.22,68.43,0.44,2.95,68.67,0.45,1.64
194,15.37,17.76,0.47,20.49,19.02,0.47,1.64
201,3.35,11.41,0.47,0.44,11.51,0.48,1.64
202,7.42,27.12,0.46,2.69,26.17,0.45,1.64
203,6.48,7.82,0.52,9.41,8.88,0.52,1.64
204,4.52,28.48,0.52,0.41,27.61,0.52,1.64
205,27.63,68.17,0.48,26.98,70.56,0.48,1.64
206,26.74,19.82,0.48,28.54,21.2,0.51,1.64
207,22.6,70.67,0.46,25.03,70.65,0.47,1.64
208,12.43,18.14,0.52,16.11,19.18,0.51,1.64
